datetime,actual,spci_actual,predicted,spci_predicted,lower bound,upper bound
2022-07-08T23:00:00.000000000,338.08,338.08,344.50226,344.50226,311.23287,361.30193
2022-07-09T00:00:00.000000000,333.85,333.85,323.38565,323.38565,286.95652,337.91787
2022-07-09T01:00:00.000000000,339.68,339.68,319.09686,319.09686,313.67181,366.37512
2022-07-09T02:00:00.000000000,353.48,353.48,311.6356,311.63558,305.57965,358.24134
2022-07-09T03:00:00.000000000,344.05,344.05,302.90839,302.90839,306.42388,389.92266
2022-07-09T04:00:00.000000000,322.56,322.56,294.3863,294.3863,285.72006,349.9578
2022-07-09T05:00:00.000000000,308.44,308.44,287.46099,287.46099,282.15325,334.98252
2022-07-09T06:00:00.000000000,299.09,299.09,283.50331,283.50331,278.87075,332.02915
2022-07-09T07:00:00.000000000,304.48,304.48,282.64049,282.64049,277.14904,331.05279
2022-07-09T08:00:00.000000000,325.49,325.49,285.09703,285.09702,280.34606,334.94763
2022-07-09T09:00:00.000000000,343.53,343.53,291.12614,291.12613,282.33959,352.96399
2022-07-09T10:00:00.000000000,360.47,360.47,300.47056,300.47056,303.61984,394.90052
2022-07-09T11:00:00.000000000,364.25,364.25,311.98931,311.98931,331.41934,406.60651
2022-07-09T12:00:00.000000000,362.74,362.74,322.33269,322.33269,341.69007,418.59805
2022-07-09T13:00:00.000000000,349.31,349.31,329.80549,329.80547,320.396,381.80862
2022-07-09T14:00:00.000000000,328.53,328.53,334.84341,334.84341,330.42901,384.06247
2022-07-09T15:00:00.000000000,325.36,325.36,339.7707,339.7707,302.87327,353.17658
2022-07-09T16:00:00.000000000,333.84,333.84,342.84167,342.84167,307.50715,356.78344
2022-07-09T17:00:00.000000000,346.58,346.58,344.1315,344.1315,309.16723,358.11234
2022-07-09T18:00:00.000000000,352.01,352.01,343.14219,343.14219,311.99462,377.29198
2022-07-09T19:00:00.000000000,347.54,347.54,340.75906,340.75906,335.71856,390.5801
2022-07-09T20:00:00.000000000,344.87,344.87,338.55194,338.55194,333.98746,389.20477
2022-07-09T21:00:00.000000000,347.64,347.64,337.22159,337.22159,331.60463,385.00242
