index,time,pdu,measured_power_util
863,52200000000,pdu6,0.676
864,52200000000,pdu9,0.693
865,52500000000,pdu10,0.698
866,52500000000,pdu7,0.672
867,52500000000,pdu8,0.676
868,52500000000,pdu6,0.673
869,52500000000,pdu9,0.696
870,52800000000,pdu10,0.697
871,52800000000,pdu7,0.673
872,52800000000,pdu8,0.676
873,52800000000,pdu6,0.672
874,52800000000,pdu9,0.697
875,53100000000,pdu10,0.698
876,53100000000,pdu7,0.675
877,53100000000,pdu8,0.678
878,53100000000,pdu6,0.674
879,53100000000,pdu9,0.699
880,53400000000,pdu10,0.694
881,53400000000,pdu7,0.674
882,53400000000,pdu8,0.673
883,53400000000,pdu6,0.671
884,53400000000,pdu9,0.697
885,53700000000,pdu10,0.687
886,53700000000,pdu7,0.668
887,53700000000,pdu8,0.665
888,53700000000,pdu6,0.664
889,53700000000,pdu9,0.688
890,54000000000,pdu10,0.685
891,54000000000,pdu7,0.67
892,54000000000,pdu8,0.666
893,54000000000,pdu6,0.666
894,54000000000,pdu9,0.688
895,54300000000,pdu10,0.682
896,54300000000,pdu7,0.673
897,54300000000,pdu8,0.668
898,54300000000,pdu6,0.67
899,54300000000,pdu9,0.687
900,54600000000,pdu10,0.681
901,54600000000,pdu7,0.675
902,54600000000,pdu8,0.668
903,54600000000,pdu6,0.672
904,54600000000,pdu9,0.684
905,54900000000,pdu10,0.691
906,54900000000,pdu7,0.682
907,54900000000,pdu8,0.675
908,54900000000,pdu6,0.679
909,54900000000,pdu9,0.695
910,55200000000,pdu10,0.693
911,55200000000,pdu7,0.682
912,55200000000,pdu8,0.674
913,55200000000,pdu6,0.677
914,55200000000,pdu9,0.694
915,55500000000,pdu10,0.693
916,55500000000,pdu7,0.68
917,55500000000,pdu8,0.673
918,55500000000,pdu6,0.674
919,55500000000,pdu9,0.693
920,55800000000,pdu10,0.69
921,55800000000,pdu7,0.677
922,55800000000,pdu8,0.671
923,55800000000,pdu6,0.676
924,55800000000,pdu9,0.693
925,56100000000,pdu10,0.691
926,56100000000,pdu7,0.676
927,56100000000,pdu8,0.673
928,56100000000,pdu6,0.682
929,56100000000,pdu9,0.695
930,56400000000,pdu10,0.696
931,56400000000,pdu7,0.681
932,56400000000,pdu8,0.677
933,56400000000,pdu6,0.687
934,56400000000,pdu9,0.7
935,56700000000,pdu10,0.701
936,56700000000,pdu7,0.685
937,56700000000,pdu8,0.68
938,56700000000,pdu6,0.691
939,56700000000,pdu9,0.702
940,57000000000,pdu10,0.699
941,57000000000,pdu7,0.684
942,57000000000,pdu8,0.678
943,57000000000,pdu6,0.687
944,57000000000,pdu9,0.698
945,57300000000,pdu10,0.694
946,57300000000,pdu7,0.679
947,57300000000,pdu8,0.672
948,57300000000,pdu6,0.682
949,57300000000,pdu9,0.693
950,57600000000,pdu10,0.69
951,57600000000,pdu7,0.678
952,57600000000,pdu8,0.669
953,57600000000,pdu6,0.678
954,57600000000,pdu9,0.688
955,57900000000,pdu10,0.69
956,57900000000,pdu7,0.678
957,57900000000,pdu8,0.667
958,57900000000,pdu6,0.677
959,57900000000,pdu9,0.686
960,58200000000,pdu10,0.696
961,58200000000,pdu7,0.68
962,58200000000,pdu8,0.67
963,58200000000,pdu6,0.683
964,58200000000,pdu9,0.693
965,58500000000,pdu10,0.701
966,58500000000,pdu7,0.683
967,58500000000,pdu8,0.672
968,58500000000,pdu6,0.686
969,58500000000,pdu9,0.698
970,58800000000,pdu10,0.707
971,58800000000,pdu7,0.688
972,58800000000,pdu8,0.677
973,58800000000,pdu6,0.691
974,58800000000,pdu9,0.703
975,59100000000,pdu10,0.708
976,59100000000,pdu7,0.689
977,59100000000,pdu8,0.678
978,59100000000,pdu6,0.69
979,59100000000,pdu9,0.704
980,59400000000,pdu10,0.709
981,59400000000,pdu7,0.689
982,59400000000,pdu8,0.679
983,59400000000,pdu6,0.689
984,59400000000,pdu9,0.704
985,59700000000,pdu10,0.702
986,59700000000,pdu7,0.684
987,59700000000,pdu8,0.676
988,59700000000,pdu6,0.682
989,59700000000,pdu9,0.697
990,60000000000,pdu10,0.704
991,60000000000,pdu7,0.685
992,60000000000,pdu8,0.68
993,60000000000,pdu6,0.682
994,60000000000,pdu9,0.699
995,60300000000,pdu10,0.706
996,60300000000,pdu7,0.685
997,60300000000,pdu8,0.682
998,60300000000,pdu6,0.683
999,60300000000,pdu9,0.701
1000,60600000000,pdu10,0.704
1001,60600000000,pdu7,0.684
1002,60600000000,pdu8,0.679
1003,60600000000,pdu6,0.683
1004,60600000000,pdu9,0.699
1005,60900000000,pdu10,0.701
1006,60900000000,pdu7,0.683
1007,60900000000,pdu8,0.675
1008,60900000000,pdu6,0.683
1009,60900000000,pdu9,0.698
1010,61200000000,pdu10,0.703
1011,61200000000,pdu7,0.686
1012,61200000000,pdu8,0.678
1013,61200000000,pdu6,0.686
1014,61200000000,pdu9,0.703
1015,61500000000,pdu10,0.705
1016,61500000000,pdu7,0.684
1017,61500000000,pdu8,0.679
1018,61500000000,pdu6,0.687
1019,61500000000,pdu9,0.704
1020,61800000000,pdu10,0.709
1021,61800000000,pdu7,0.69
1022,61800000000,pdu8,0.682
1023,61800000000,pdu6,0.689
1024,61800000000,pdu9,0.708
1025,62100000000,pdu10,0.71
1026,62100000000,pdu7,0.692
1027,62100000000,pdu8,0.682
1028,62100000000,pdu6,0.69
1029,62100000000,pdu9,0.709
1030,62400000000,pdu10,0.709
1031,62400000000,pdu7,0.686
1032,62400000000,pdu8,0.681
1033,62400000000,pdu6,0.689
1034,62400000000,pdu9,0.706
1035,62700000000,pdu10,0.711
1036,62700000000,pdu7,0.689
1037,62700000000,pdu8,0.683
1038,62700000000,pdu6,0.688
1039,62700000000,pdu9,0.707
1040,63000000000,pdu10,0.707
1041,63000000000,pdu7,0.686
1042,63000000000,pdu8,0.682
1043,63000000000,pdu6,0.685
1044,63000000000,pdu9,0.703
1045,63300000000,pdu10,0.703
1046,63300000000,pdu7,0.686
1047,63300000000,pdu8,0.682
1048,63300000000,pdu6,0.684
1049,63300000000,pdu9,0.702
1050,63600000000,pdu10,0.707
1051,63600000000,pdu7,0.69
1052,63600000000,pdu8,0.684
1053,63600000000,pdu6,0.687
1054,63600000000,pdu9,0.706
1055,63900000000,pdu10,0.711
1056,63900000000,pdu7,0.694
1057,63900000000,pdu8,0.687
1058,63900000000,pdu6,0.69
1059,63900000000,pdu9,0.709
1060,64200000000,pdu10,0.712
1061,64200000000,pdu7,0.697
1062,64200000000,pdu8,0.688
1063,64200000000,pdu6,0.691
1064,64200000000,pdu9,0.711
1065,64500000000,pdu10,0.713
1066,64500000000,pdu7,0.698
1067,64500000000,pdu8,0.692
1068,64500000000,pdu6,0.693
1069,64500000000,pdu9,0.712
1070,64800000000,pdu10,0.716
1071,64800000000,pdu7,0.7
1072,64800000000,pdu8,0.695
1073,64800000000,pdu6,0.697
1074,64800000000,pdu9,0.715
1075,65100000000,pdu10,0.724
1076,65100000000,pdu7,0.708
1077,65100000000,pdu8,0.704
1078,65100000000,pdu6,0.705
1079,65100000000,pdu9,0.726
1080,65400000000,pdu10,0.729
1081,65400000000,pdu7,0.711
1082,65400000000,pdu8,0.707
1083,65400000000,pdu6,0.712
1084,65400000000,pdu9,0.731
1085,65700000000,pdu10,0.741
1086,65700000000,pdu7,0.718
1087,65700000000,pdu8,0.714
1088,65700000000,pdu6,0.722
1089,65700000000,pdu9,0.744
1090,66000000000,pdu10,0.749
1091,66000000000,pdu7,0.726
1092,66000000000,pdu8,0.718
1093,66000000000,pdu6,0.728
1094,66000000000,pdu9,0.753
1095,66300000000,pdu10,0.754
1096,66300000000,pdu7,0.728
1097,66300000000,pdu8,0.721
1098,66300000000,pdu6,0.731
1099,66300000000,pdu9,0.759
1100,66600000000,pdu10,0.752
1101,66600000000,pdu7,0.727
1102,66600000000,pdu8,0.719
1103,66600000000,pdu6,0.728
1104,66600000000,pdu9,0.758
1105,66900000000,pdu10,0.746
1106,66900000000,pdu7,0.722
1107,66900000000,pdu8,0.713
1108,66900000000,pdu6,0.72
1109,66900000000,pdu9,0.751
1110,67200000000,pdu10,0.743
1111,67200000000,pdu7,0.715
1112,67200000000,pdu8,0.711
1113,67200000000,pdu6,0.715
1114,67200000000,pdu9,0.748
1115,67500000000,pdu10,0.74
1116,67500000000,pdu7,0.712
1117,67500000000,pdu8,0.709
1118,67500000000,pdu6,0.713
1119,67500000000,pdu9,0.745
1120,67800000000,pdu10,0.739
1121,67800000000,pdu7,0.713
1122,67800000000,pdu8,0.708
1123,67800000000,pdu6,0.712
1124,67800000000,pdu9,0.744
1125,68100000000,pdu10,0.739
1126,68100000000,pdu7,0.715
1127,68100000000,pdu8,0.708
1128,68100000000,pdu6,0.71
1129,68100000000,pdu9,0.745
1130,68400000000,pdu10,0.737
1131,68400000000,pdu7,0.712
1132,68400000000,pdu8,0.705
1133,68400000000,pdu6,0.706
1134,68400000000,pdu9,0.743
1135,68700000000,pdu10,0.733
1136,68700000000,pdu7,0.709
1137,68700000000,pdu8,0.701
1138,68700000000,pdu6,0.701
1139,68700000000,pdu9,0.739
1140,69000000000,pdu10,0.73
1141,69000000000,pdu7,0.705
1142,69000000000,pdu8,0.697
1143,69000000000,pdu6,0.696
1144,69000000000,pdu9,0.736
1145,69300000000,pdu10,0.727
1146,69300000000,pdu7,0.704
1147,69300000000,pdu8,0.695
1148,69300000000,pdu6,0.693
1149,69300000000,pdu9,0.733
1150,69600000000,pdu10,0.725
1151,69600000000,pdu7,0.7
1152,69600000000,pdu8,0.692
1153,69600000000,pdu6,0.692
1154,69600000000,pdu9,0.731
1155,69900000000,pdu10,0.724
1156,69900000000,pdu7,0.702
1157,69900000000,pdu8,0.691
1158,69900000000,pdu6,0.694
1159,69900000000,pdu9,0.731
1160,70200000000,pdu10,0.725
1161,70200000000,pdu7,0.704
1162,70200000000,pdu8,0.693
1163,70200000000,pdu6,0.695
1164,70200000000,pdu9,0.732
1165,70500000000,pdu10,0.728
1166,70500000000,pdu7,0.706
1167,70500000000,pdu8,0.696
1168,70500000000,pdu6,0.699
1169,70500000000,pdu9,0.735
1170,70800000000,pdu10,0.728
1171,70800000000,pdu7,0.705
1172,70800000000,pdu8,0.696
1173,70800000000,pdu6,0.697
1174,70800000000,pdu9,0.734
1175,71100000000,pdu10,0.726
1176,71100000000,pdu7,0.705
1177,71100000000,pdu8,0.696
1178,71100000000,pdu6,0.696
1179,71100000000,pdu9,0.732
1180,71400000000,pdu10,0.723
1181,71400000000,pdu7,0.703
1182,71400000000,pdu8,0.694
1183,71400000000,pdu6,0.695
1184,71400000000,pdu9,0.728
1185,71700000000,pdu10,0.725
1186,71700000000,pdu7,0.705
1187,71700000000,pdu8,0.696
1188,71700000000,pdu6,0.696
1189,71700000000,pdu9,0.729
1190,72000000000,pdu10,0.727
1191,72000000000,pdu7,0.705
1192,72000000000,pdu8,0.698
1193,72000000000,pdu6,0.699
1194,72000000000,pdu9,0.732
1195,72300000000,pdu10,0.727
1196,72300000000,pdu7,0.704
1197,72300000000,pdu8,0.697
1198,72300000000,pdu6,0.698
1199,72300000000,pdu9,0.732
1200,72600000000,pdu10,0.726
1201,72600000000,pdu7,0.704
1202,72600000000,pdu8,0.696
1203,72600000000,pdu6,0.697
1204,72600000000,pdu9,0.731
1205,72900000000,pdu10,0.724
1206,72900000000,pdu7,0.702
1207,72900000000,pdu8,0.694
1208,72900000000,pdu6,0.696
1209,72900000000,pdu9,0.731
1210,73200000000,pdu10,0.72
1211,73200000000,pdu7,0.697
1212,73200000000,pdu8,0.689
1213,73200000000,pdu6,0.691
1214,73200000000,pdu9,0.725
1215,73500000000,pdu10,0.719
1216,73500000000,pdu7,0.697
1217,73500000000,pdu8,0.688
1218,73500000000,pdu6,0.689
1219,73500000000,pdu9,0.724
1220,73800000000,pdu10,0.722
1221,73800000000,pdu7,0.7
1222,73800000000,pdu8,0.691
1223,73800000000,pdu6,0.692
1224,73800000000,pdu9,0.727
1225,74100000000,pdu10,0.722
1226,74100000000,pdu7,0.699
1227,74100000000,pdu8,0.692
1228,74100000000,pdu6,0.693
1229,74100000000,pdu9,0.728
1230,74400000000,pdu10,0.712
1231,74400000000,pdu7,0.689
1232,74400000000,pdu8,0.682
1233,74400000000,pdu6,0.681
1234,74400000000,pdu9,0.717
1235,74700000000,pdu10,0.691
1236,74700000000,pdu7,0.673
1237,74700000000,pdu8,0.662
1238,74700000000,pdu6,0.662
1239,74700000000,pdu9,0.693
1240,75000000000,pdu10,0.663
1241,75000000000,pdu7,0.654
1242,75000000000,pdu8,0.637
1243,75000000000,pdu6,0.639
1244,75000000000,pdu9,0.665
1245,75300000000,pdu10,0.647
1246,75300000000,pdu7,0.645
1247,75300000000,pdu8,0.625
1248,75300000000,pdu6,0.628
1249,75300000000,pdu9,0.65
1250,75600000000,pdu10,0.642
1251,75600000000,pdu7,0.642
1252,75600000000,pdu8,0.62
1253,75600000000,pdu6,0.625
1254,75600000000,pdu9,0.644
1255,75900000000,pdu10,0.641
1256,75900000000,pdu7,0.639
1257,75900000000,pdu8,0.619
1258,75900000000,pdu6,0.625
1259,75900000000,pdu9,0.641
1260,76200000000,pdu10,0.64
1261,76200000000,pdu7,0.636
1262,76200000000,pdu8,0.618
1263,76200000000,pdu6,0.626
1264,76200000000,pdu9,0.64
1265,76500000000,pdu10,0.642
1266,76500000000,pdu7,0.632
1267,76500000000,pdu8,0.618
1268,76500000000,pdu6,0.626
1269,76500000000,pdu9,0.643
1270,76800000000,pdu10,0.637
1271,76800000000,pdu7,0.625
1272,76800000000,pdu8,0.612
1273,76800000000,pdu6,0.621
1274,76800000000,pdu9,0.636
1275,77100000000,pdu10,0.638
1276,77100000000,pdu7,0.626
1277,77100000000,pdu8,0.611
1278,77100000000,pdu6,0.617
1279,77100000000,pdu9,0.637
1280,77400000000,pdu10,0.643
1281,77400000000,pdu7,0.633
1282,77400000000,pdu8,0.617
1283,77400000000,pdu6,0.621
1284,77400000000,pdu9,0.642
1285,77700000000,pdu10,0.644
1286,77700000000,pdu7,0.633
1287,77700000000,pdu8,0.619
1288,77700000000,pdu6,0.622
1289,77700000000,pdu9,0.645
1290,78000000000,pdu10,0.637
1291,78000000000,pdu7,0.624
1292,78000000000,pdu8,0.613
1293,78000000000,pdu6,0.615
1294,78000000000,pdu9,0.637
1295,78300000000,pdu10,0.64
1296,78300000000,pdu7,0.629
1297,78300000000,pdu8,0.616
1298,78300000000,pdu6,0.619
1299,78300000000,pdu9,0.641
1300,78600000000,pdu10,0.646
1301,78600000000,pdu7,0.635
1302,78600000000,pdu8,0.621
1303,78600000000,pdu6,0.625
1304,78600000000,pdu9,0.647
1305,78900000000,pdu10,0.656
1306,78900000000,pdu7,0.641
1307,78900000000,pdu8,0.63
1308,78900000000,pdu6,0.633
1309,78900000000,pdu9,0.657
1310,79200000000,pdu10,0.676
1311,79200000000,pdu7,0.659
1312,79200000000,pdu8,0.65
1313,79200000000,pdu6,0.651
1314,79200000000,pdu9,0.683
1315,79500000000,pdu10,0.691
1316,79500000000,pdu7,0.671
1317,79500000000,pdu8,0.663
1318,79500000000,pdu6,0.663
1319,79500000000,pdu9,0.7
1320,79800000000,pdu10,0.699
1321,79800000000,pdu7,0.675
1322,79800000000,pdu8,0.669
1323,79800000000,pdu6,0.671
1324,79800000000,pdu9,0.705
1325,80100000000,pdu10,0.7
1326,80100000000,pdu7,0.673
1327,80100000000,pdu8,0.667
1328,80100000000,pdu6,0.67
1329,80100000000,pdu9,0.702
1330,80400000000,pdu10,0.695
1331,80400000000,pdu7,0.67
1332,80400000000,pdu8,0.664
1333,80400000000,pdu6,0.665
1334,80400000000,pdu9,0.699
1335,80700000000,pdu10,0.695
1336,80700000000,pdu7,0.672
1337,80700000000,pdu8,0.665
1338,80700000000,pdu6,0.664
1339,80700000000,pdu9,0.7
1340,81000000000,pdu10,0.69
1341,81000000000,pdu7,0.67
1342,81000000000,pdu8,0.663
1343,81000000000,pdu6,0.66
1344,81000000000,pdu9,0.697
1345,81300000000,pdu10,0.686
1346,81300000000,pdu7,0.665
1347,81300000000,pdu8,0.658
1348,81300000000,pdu6,0.659
1349,81300000000,pdu9,0.693
1350,81600000000,pdu10,0.684
1351,81600000000,pdu7,0.663
1352,81600000000,pdu8,0.656
1353,81600000000,pdu6,0.657
1354,81600000000,pdu9,0.691
1355,81900000000,pdu10,0.684
1356,81900000000,pdu7,0.662
1357,81900000000,pdu8,0.655
1358,81900000000,pdu6,0.657
1359,81900000000,pdu9,0.688
1360,82200000000,pdu10,0.676
1361,82200000000,pdu7,0.654
1362,82200000000,pdu8,0.649
1363,82200000000,pdu6,0.649
1364,82200000000,pdu9,0.681
1365,82500000000,pdu10,0.68
1366,82500000000,pdu7,0.658
1367,82500000000,pdu8,0.652
1368,82500000000,pdu6,0.653
1369,82500000000,pdu9,0.685
1370,82800000000,pdu10,0.661
1371,82800000000,pdu7,0.645
1372,82800000000,pdu8,0.639
1373,82800000000,pdu6,0.64
1374,82800000000,pdu9,0.664
1375,83100000000,pdu10,0.659
1376,83100000000,pdu7,0.643
1377,83100000000,pdu8,0.638
1378,83100000000,pdu6,0.635
1379,83100000000,pdu9,0.661
1380,83400000000,pdu10,0.68
1381,83400000000,pdu7,0.66
1382,83400000000,pdu8,0.655
1383,83400000000,pdu6,0.655
1384,83400000000,pdu9,0.684
1385,83700000000,pdu10,0.693
1386,83700000000,pdu7,0.671
1387,83700000000,pdu8,0.666
1388,83700000000,pdu6,0.668
1389,83700000000,pdu9,0.697
1390,84000000000,pdu10,0.666
1391,84000000000,pdu7,0.648
1392,84000000000,pdu8,0.644
1393,84000000000,pdu6,0.645
1394,84000000000,pdu9,0.668
1395,84300000000,pdu10,0.654
1396,84300000000,pdu7,0.639
1397,84300000000,pdu8,0.633
1398,84300000000,pdu6,0.634
1399,84300000000,pdu9,0.656
1400,84600000000,pdu10,0.681
1401,84600000000,pdu7,0.662
1402,84600000000,pdu8,0.654
1403,84600000000,pdu6,0.658
1404,84600000000,pdu9,0.685
1405,84900000000,pdu10,0.686
1406,84900000000,pdu7,0.663
1407,84900000000,pdu8,0.659
1408,84900000000,pdu6,0.659
1409,84900000000,pdu9,0.691
1410,85200000000,pdu10,0.68
1411,85200000000,pdu7,0.658
1412,85200000000,pdu8,0.655
1413,85200000000,pdu6,0.655
1414,85200000000,pdu9,0.688
1415,85500000000,pdu10,0.685
1416,85500000000,pdu7,0.664
1417,85500000000,pdu8,0.658
1418,85500000000,pdu6,0.657
1419,85500000000,pdu9,0.694
1420,85800000000,pdu10,0.69
1421,85800000000,pdu7,0.668
1422,85800000000,pdu8,0.663
1423,85800000000,pdu6,0.663
1424,85800000000,pdu9,0.7
1425,86100000000,pdu10,0.689
1426,86100000000,pdu7,0.666
1427,86100000000,pdu8,0.664
1428,86100000000,pdu6,0.663
1429,86100000000,pdu9,0.697
1430,86400000000,pdu10,0.692
1431,86400000000,pdu7,0.666
1432,86400000000,pdu8,0.668
1433,86400000000,pdu6,0.666
1434,86400000000,pdu9,0.698
1435,86700000000,pdu10,0.691
1436,86700000000,pdu7,0.666
1437,86700000000,pdu8,0.669
1438,86700000000,pdu6,0.667
1439,86700000000,pdu9,0.696
1440,87000000000,pdu10,0.691
1441,87000000000,pdu7,0.668
1442,87000000000,pdu8,0.67
1443,87000000000,pdu6,0.666
1444,87000000000,pdu9,0.695
1445,87300000000,pdu10,0.696
1446,87300000000,pdu7,0.675
1447,87300000000,pdu8,0.674
1448,87300000000,pdu6,0.672
1449,87300000000,pdu9,0.7
1450,87600000000,pdu10,0.698
1451,87600000000,pdu7,0.679
1452,87600000000,pdu8,0.675
1453,87600000000,pdu6,0.677
1454,87600000000,pdu9,0.703
1455,87900000000,pdu10,0.695
1456,87900000000,pdu7,0.677
1457,87900000000,pdu8,0.67
1458,87900000000,pdu6,0.673
1459,87900000000,pdu9,0.7
1460,88200000000,pdu10,0.691
1461,88200000000,pdu7,0.673
1462,88200000000,pdu8,0.666
1463,88200000000,pdu6,0.667
1464,88200000000,pdu9,0.696
1465,88500000000,pdu10,0.693
1466,88500000000,pdu7,0.677
1467,88500000000,pdu8,0.669
1468,88500000000,pdu6,0.67
1469,88500000000,pdu9,0.698
1470,88800000000,pdu10,0.693
1471,88800000000,pdu7,0.676
1472,88800000000,pdu8,0.668
1473,88800000000,pdu6,0.669
1474,88800000000,pdu9,0.698
1475,89100000000,pdu10,0.694
1476,89100000000,pdu7,0.678
1477,89100000000,pdu8,0.667
1478,89100000000,pdu6,0.67
1479,89100000000,pdu9,0.699
1480,89400000000,pdu10,0.689
1481,89400000000,pdu7,0.676
1482,89400000000,pdu8,0.662
1483,89400000000,pdu6,0.667
1484,89400000000,pdu9,0.694
1485,89700000000,pdu10,0.692
1486,89700000000,pdu7,0.678
1487,89700000000,pdu8,0.662
1488,89700000000,pdu6,0.668
1489,89700000000,pdu9,0.695
1490,90000000000,pdu10,0.699
1491,90000000000,pdu7,0.683
1492,90000000000,pdu8,0.666
1493,90000000000,pdu6,0.675
1494,90000000000,pdu9,0.703
1495,90300000000,pdu10,0.699
1496,90300000000,pdu7,0.68
1497,90300000000,pdu8,0.667
1498,90300000000,pdu6,0.674
1499,90300000000,pdu9,0.703
1500,90600000000,pdu10,0.699
1501,90600000000,pdu7,0.682
1502,90600000000,pdu8,0.67
1503,90600000000,pdu6,0.675
1504,90600000000,pdu9,0.704
1505,90900000000,pdu10,0.708
1506,90900000000,pdu7,0.691
1507,90900000000,pdu8,0.68
1508,90900000000,pdu6,0.683
1509,90900000000,pdu9,0.714
1510,91200000000,pdu10,0.707
1511,91200000000,pdu7,0.696
1512,91200000000,pdu8,0.68
1513,91200000000,pdu6,0.686
1514,91200000000,pdu9,0.713
1515,91500000000,pdu10,0.701
1516,91500000000,pdu7,0.697
1517,91500000000,pdu8,0.675
1518,91500000000,pdu6,0.682
1519,91500000000,pdu9,0.706
1520,91800000000,pdu10,0.7
1521,91800000000,pdu7,0.697
1522,91800000000,pdu8,0.669
1523,91800000000,pdu6,0.682
1524,91800000000,pdu9,0.704
1525,92100000000,pdu10,0.701
1526,92100000000,pdu7,0.698
1527,92100000000,pdu8,0.671
1528,92100000000,pdu6,0.682
1529,92100000000,pdu9,0.705
1530,92400000000,pdu10,0.7
1531,92400000000,pdu7,0.7
1532,92400000000,pdu8,0.674
1533,92400000000,pdu6,0.684
1534,92400000000,pdu9,0.707
1535,92700000000,pdu10,0.702
1536,92700000000,pdu7,0.701
1537,92700000000,pdu8,0.676
1538,92700000000,pdu6,0.685
1539,92700000000,pdu9,0.709
1540,93000000000,pdu10,0.702
1541,93000000000,pdu7,0.7
1542,93000000000,pdu8,0.676
1543,93000000000,pdu6,0.685
1544,93000000000,pdu9,0.707
1545,93300000000,pdu10,0.707
1546,93300000000,pdu7,0.703
1547,93300000000,pdu8,0.681
1548,93300000000,pdu6,0.691
1549,93300000000,pdu9,0.71
1550,93600000000,pdu10,0.704
1551,93600000000,pdu7,0.7
1552,93600000000,pdu8,0.678
1553,93600000000,pdu6,0.691
1554,93600000000,pdu9,0.706
1555,93900000000,pdu10,0.713
1556,93900000000,pdu7,0.707
1557,93900000000,pdu8,0.682
1558,93900000000,pdu6,0.698
1559,93900000000,pdu9,0.714
1560,94200000000,pdu10,0.722
1561,94200000000,pdu7,0.714
1562,94200000000,pdu8,0.692
1563,94200000000,pdu6,0.708
1564,94200000000,pdu9,0.722
1565,94500000000,pdu10,0.733
1566,94500000000,pdu7,0.72
1567,94500000000,pdu8,0.7
1568,94500000000,pdu6,0.716
1569,94500000000,pdu9,0.731
1570,94800000000,pdu10,0.732
1571,94800000000,pdu7,0.719
1572,94800000000,pdu8,0.699
1573,94800000000,pdu6,0.716
1574,94800000000,pdu9,0.73
1575,95100000000,pdu10,0.73
1576,95100000000,pdu7,0.717
1577,95100000000,pdu8,0.697
1578,95100000000,pdu6,0.715
1579,95100000000,pdu9,0.728
1580,95400000000,pdu10,0.727
1581,95400000000,pdu7,0.717
1582,95400000000,pdu8,0.696
1583,95400000000,pdu6,0.712
1584,95400000000,pdu9,0.725
1585,95700000000,pdu10,0.722
1586,95700000000,pdu7,0.712
1587,95700000000,pdu8,0.692
1588,95700000000,pdu6,0.708
1589,95700000000,pdu9,0.721
